index,data_type,data_name,count,label,probability
12551,uint256,blocPerEth,2,703,0.7125497924001267
12552,array_type_dynamic,WhiteUsersFrom,2,-1,0.0
12553,uint256,teamLockUpPeriod,2,428,0.8258381119107816
12554,address,bZRxTokenContractAddress,1,464,0.28322965357645696
12555,uint256,collectEstimation,5,972,0.908721876265429
12556,uint256,rateFeesNumerator,2,-1,0.0
12557,uint256,WeiRatio,4,-1,0.0
12558,uint256,SellAmount,4,-1,0.0
12559,string,Detail,3,1035,1.0
12560,mapping_type_static,TotalEthBackAmountPerLandType,3,703,0.9026748204624102
12561,mapping_type_static,LandSectorWithdrawnAmount,2,277,0.5150667263044021
12562,mapping_type_static,AllowedAddress,4,969,0.678370164295096
12563,user_define_contract,landSectorAsset,1,297,0.8885437261583591
12564,bool,isInGUMUpTerm,5,19,1.0
12565,address,referrers,7,53,0.470707939256839
12566,address,landSectorAsset,5,297,0.8885437261583591
12567,uint8,purchaseTypeGUMUP,5,-1,0.0
12568,address,landPool,5,287,1.0
12569,mapping_type_static,PayableOption,4,1029,0.9647860622998865
12570,uint256,landPercentage,8,815,0.4098580552989106
12571,array_type_dynamic,Tokens,6,712,0.8874134994506861
12572,uint256,goalTwo,1,114,0.8009827203500967
12573,uint256,goalOne,1,114,0.2211706633662594
12574,bool,isIcoComplete,4,-1,0.0
12575,uint256,rewardPool_,4,160,0.3277525924704856
12576,address,regulatorApprovedKycProvider,8,-1,0.0
12577,mapping_type_static,referredBy,4,53,0.4377639444515001
12578,array_type_dynamic,KycHash,9,250,1.0
12579,mapping_type_static,saleAmounts,2,1088,0.9016532012878746
12580,mapping_type_static,saleRates,1,864,1.0
12581,mapping_type_static,gameStaked,1,-1,0.0
12582,mapping_type_static,lastPayoutWeekByGame,1,-1,0.0
12583,uint256,tokenContributionCap,1,239,0.9261247864320244
12584,uint256,finney2LemoRate,1,797,0.23482574931744765
12585,uint256,tokenContributionMin,1,359,0.5494696977791564
12586,uint256,contributionCount,1,385,0.40674928050845177
12587,address,relay,6,184,1.0
12588,mapping_type_static,whitelistPublic,2,-1,0.0
12589,mapping_type_static,addToPrivateWhitelist,1,-1,0.0
12590,address,whitelistSupplier,4,-1,0.0
12591,uint256,icoTokensCount,1,135,0.6369216436097167
12592,uint256,showContributed,2,384,0.8536807209856714
12593,mapping_type_static,checkFrozenAccounts,13,69,0.6444182583406657
12594,bool,icoIsClosed,13,-1,0.0
12595,uint8,preIcoIsRunning,1,316,0.710899039839763
12596,bool,minimalGoalReached,13,114,0.33565261760574466
12597,uint256,icoMin,14,-1,0.0
12598,uint256,preIcoLimit,13,-1,0.0
12599,uint256,amountOfInvestments,13,-1,0.0
12600,address,advertisFund,1,-1,0.0
12601,uint256,canPerform,18,-1,0.0
12602,uint256,isDepositable,4,-1,0.0
12603,mapping_type_static,isPresigned,1,-1,0.0
12604,address,designatedSigner,1,651,0.6387411643681656
12605,uint256,stageAmount,2,200,1.0
12606,uint256,endOfStage,1,-1,0.0
12607,uint256,stcdr2stc_Ratio,1,788,1.0
12608,uint256,discount,17,654,1.0
12609,user_define_contract,STCToken,1,1162,0.31046538776997895
12610,user_define_contract,STCDRToken,1,1162,0.4297884886865498
12611,array_type_dynamic,beneficiary,9,15,1.0
12612,array_type_dynamic,unlocktime,1,478,0.9912203220427364
12613,array_type_dynamic,amount,9,1099,0.6450685332903338
12614,uint256,lastTxs,1,470,1.0
12615,mapping_type_static,txs,1,470,1.0
12616,uint256,miningWarDeadline,5,799,0.9492167019333525
12617,address,tokenINNBCAddress,1,-1,0.0
12618,uint256,TotalWei,1,602,0.9860080893383619
12619,mapping_type_static,ethDivsOwing,1,702,0.912637076853537
12620,mapping_type_static,last6EthDivPoints,1,-1,0.0
12621,uint256,total6EthDivPoints,1,-1,0.0
12622,mapping_type_static,last6TokenDivPoints,1,-1,0.0
12623,uint256,adminPercent,2,-1,0.0
12624,uint256,countOfadmin,1,778,1.0
12625,uint256,blocksUntilNewPotentialWinner,2,636,0.5455864389082538
12626,mapping_type_static,remainEther,3,649,1.0
12627,address,symbol,7,593,1.0
12628,uint256,minimumEntryThreshold,1,578,0.3950560567099153
12629,bool,devPaid,1,791,0.24504029140056247
12630,address,devAddr,1,556,0.171765099315437
12631,uint256,weiMaxCap,3,155,1.0
12632,bool,everyoneDisabled,3,804,0.6253379185794842
12633,uint256,maxPurchaseSize,1,-1,0.0
12634,uint8,attivo,1,1144,0.5643052956915291
12635,uint256,rate3,20,797,0.19074608455303194
12636,uint256,totalSupply1,3,860,1.0
12637,uint256,totalSupply2,3,860,1.0
12638,uint256,candyBalance,3,201,1.0
12639,uint256,currentCandyTotalSupply,3,201,0.10183369437148622
12640,uint256,candyTotalSupply,3,201,0.5828393106558549
12641,uint256,date610,2,1164,1.0
12642,uint256,minValue1,2,1086,1.0
12643,user_define_contract,gbtAddress,1,1121,0.47192891354824756
12644,uint256,MAX_TOTAL,1,1115,0.3853513789455548
12645,uint8,tradingLive,4,1043,0.9849017708335639
12646,mapping_type_static,freezeBypassing,4,195,0.5500943735709205
12647,uint256,_circulatingSupply,7,860,0.6194139834415626
12648,mapping_type_dynamic,neuroChainAddresses,1,1165,0.773176737726404
12649,mapping_type_static,assuranvePayments,3,1038,1.0
12650,bool,contractFinalized,8,-1,0.0
12651,uint8,hasEnded,10,995,0.7766135933584805
12652,uint256,vestingAmount,2,78,1.0
12653,uint256,vestingStart,2,-1,0.0
12654,uint256,vestingPaid,2,-1,0.0
12655,uint8,moving,3,926,0.728522387382567
12656,mapping_type_static,checkId,1,-1,0.0
12657,uint256,regPrice,1,-1,0.0
12658,mapping_type_static,setBytes32,1,625,0.8761221386893399
12659,mapping_type_static,setAddress,1,1181,0.9430635886999261
12660,mapping_type_static,setUint,1,689,0.819343517595695
12661,uint256,totalUsers,19,939,0.37649223280219846
12662,user_define_contract,membership,4,945,1.0
12663,address,reward,1,236,1.0
12664,mapping_type_static,balancesUSD,2,661,0.6381395640956234
12665,address,privateSale,12,888,0.7171417333615286
12666,uint8,disableMinting,3,19,1.0
12667,bool,bountySent,1,59,1.0
12668,address,preIco,4,317,1.0
12669,bool,treasurySent,2,319,1.0
12670,bool,rewardSent,1,-1,0.0
12671,uint256,purchaseEndTime,1,-1,0.0
12672,uint256,purchaseStartTime,1,-1,0.0
12673,uint256,sellEndTime,1,1071,0.41679121840234135
12674,uint256,priceTokenSellWei,1,527,0.793054967398613
12675,uint256,tokensSell,1,494,0.4748595519412231
12676,uint256,sellStartTime,1,1071,0.865708179273056
12677,uint256,sellWei,1,-1,0.0
12678,address,contract2Address,2,-1,0.0
12679,bool,transferrable,2,327,1.0
12680,mapping_type_static,hasRoundBeenWithdrawn,1,274,0.8822915718073424
12681,uint256,contractStart,5,-1,0.0
12682,array_type_dynamic,sponsors,2,21,0.17309712092287383
12683,mapping_type_static,Bal,3,544,1.0
12684,mapping_type_static,tokenIndexToPrice,3,100,0.22675215331723633
12685,mapping_type_static,tokenWinner,3,429,0.9617713922685607
12686,mapping_type_static,donateAddress,3,352,0.7943249312990747
12687,address,nextRoundWinner,3,1019,1.0
12688,bytes5,,7,-1,0.0
12689,address,airdrop,9,106,1.0
12690,mapping_type_dynamic,PostLink,1,1005,0.6648151277638364
12691,mapping_type_static,fundManagers,4,437,0.980167440104429
12692,mapping_type_static,fundBalanceOf,3,395,1.0
12693,uint64,numMembers,1,923,1.0
12694,uint64,newMembers,1,945,0.7425070707365949
12695,mapping_type_static,sendMsgSndr,2,-1,0.0
12696,address,foundersTokensWalletMaster,2,466,0.37310653230576
12697,address,foundersTokensWalletSlave,2,466,0.3126207729114449
12698,uint256,IODPerEther,5,649,0.6873159441879906
12699,uint16,size,1,1032,0.7946807492558089
12700,mapping_type_static,state,7,921,1.0
12701,mapping_type_dynamic,signs,2,-1,0.0
12702,mapping_type_static,tos,2,-1,0.0
12703,mapping_type_static,verifytime,2,-1,0.0
12704,uint256,confirmationCount,3,964,1.0
12705,address,reclaimablePocket,1,-1,0.0
12706,uint256,dao_,1,1111,0.3956188026018153
12707,address,token_,2,712,0.8953658104180691
12708,user_define_contract,membership_,1,945,1.0
12709,uint256,tokenFee_,1,261,1.0
12710,address,treasury_,1,319,0.807396090682342
12711,uint256,lastThaw,9,-1,0.0
12712,uint256,thawingDelay,7,196,1.0
12713,uint256,frozenEther,9,649,0.6727986794004528
12714,uint256,liquidEther,9,649,0.7410292279162235
12715,uint256,totalEtherConsumed,9,649,1.0
12716,uint256,totalAmguConsumed,6,284,1.0
12717,uint256,amguPrice,6,1037,0.4598401846745056
12718,uint256,totalMlnBurned,6,146,1.0
12719,uint256,numProducts,2,923,1.0
12720,array_type_static,exchangeLevel,9,488,0.8522616519158802
12721,array_type_static,exchangeRate,9,668,0.7556888007046568
12722,uint256,totalMintedAmount,2,19,1.0
12723,uint256,mintingAvailable,2,19,1.0
12724,mapping_type_static,isMinting,2,19,1.0
12725,mapping_type_static,CoinAge,2,601,1.0
12726,uint32,interestEpoch,2,286,1.0
12727,mapping_type_static,mintingAmount,2,19,1.0
12728,uint256,ITN_BLOCKS_PER_EPOCH_TARGET,1,286,0.1388440702015189
12729,address,m_funds,2,-1,0.0
12730,uint256,kittensRemainingToDrop,6,727,1.0
12731,uint256,basicReward,10,236,1.0
12732,mapping_type_static,participant,9,987,1.0
12733,uint8,dropNumber,9,122,0.31730628717763465
12734,uint256,holderAmount,9,144,1.0
12735,uint256,holderReward,9,144,1.0
12736,user_define_contract,kittenContract,6,-1,0.0
12737,uint256,kittensDroppedToTheWorld,6,727,1.0
12738,uint8,totalDropTransactions,10,122,0.5726984728333594
12739,uint256,redemptionPrice,1,168,1.0
12740,uint256,redemptionFund,1,168,0.18822380934723063
12741,uint256,invoicesStackCount,1,560,0.38850988253526625
12742,uint8,ethPriceIn,1,657,1.0
12743,uint256,redemptionFundTotal,1,449,1.0
12744,bool,icoRunning,1,337,0.5208507209686726
12745,uint256,drunkness,4,434,0.13245187593527102
12746,bool,executed,3,901,1.0
12747,uint8,icoRunning,3,337,0.5208507209686726
12748,mapping_type_static,holds,11,948,0.64092456394752
12749,uint256,WINNER_COUNTRY_CODE,1,916,0.5273875371679742
12750,uint256,JACKPOT_WINNER,1,528,1.0
12751,array_type_dynamic,jackpotUsers,1,528,1.0
12752,mapping_type_static,countries,1,-1,0.0
12753,bool,canLotteryBeExecuted,1,47,0.2959446528777853
12754,mapping_type_static,addressAdded,1,-1,0.0
12755,uint256,sellerGuaranteeEther,3,649,0.5548824501719231
12756,mapping_type_static,BadTokenOf,2,-1,0.0
12757,bool,hasSellerGuarantee,2,1039,0.6341389188579349
12758,bool,_isBuying,2,1063,0.5834870281024118
12759,mapping_type_static,LockFundsReleaseTime,7,350,0.5411754407944152
12760,bool,reserveClaimed,3,388,0.7964505785353926
12761,bool,ecosystemPart1Claimed,3,280,1.0
12762,address,ecosystemAddr,4,556,0.298510047390627
12763,bool,ecosystemPart2Claimed,3,280,0.7977100236736607
12764,uint256,totalDonation,27,352,0.873839612087806
12765,uint256,progress0drop,5,122,0.5726984728333594
12766,uint256,target0drop,5,158,1.0
12767,address,managerAddr,3,-1,0.0
12768,uint8,icoStatus,6,337,0.8671021476833167
12769,uint8,icoTokenPrice,2,118,1.0
12770,uint256,CollectedAmount,17,972,1.0
12771,mapping_type_dynamic,DataThree,2,639,1.0
12772,mapping_type_dynamic,DataFour,2,639,1.0
12773,mapping_type_dynamic,DataOne,2,639,1.0
12774,mapping_type_dynamic,DataTwo,2,639,1.0
12775,bool,x,3,1158,0.7029633446947435
12776,uint8,safeguard,15,663,1.0
12777,mapping_type_static,removeAddressFromCaller,18,-1,0.0
12778,mapping_type_static,AddrNdx,2,556,0.28246451663147076
12779,uint256,nxtAddr,2,556,0.1986715346091398
12780,mapping_type_static,tokensOffered,2,-1,0.0
12781,mapping_type_static,Offeror,2,775,0.8948735694430425
12782,mapping_type_static,pricePerToken,3,375,0.24782506693012818
12783,uint256,ScaleFactor,5,747,1.0
12784,user_define_contract,phxCoin,5,601,0.851925463973045
12785,address,fishbank,3,391,0.9041729058448514
12786,address,chests,3,408,1.0
12787,uint32,auctionDuration,4,131,0.36339794926294683
12788,user_define_contract,ERC721Contract,2,515,0.6780108523661649
12789,uint256,TimeFinish,1,-1,0.0
12790,uint16,HVAL,4,1184,0.765114217183415
12791,uint16,DEVP,4,790,0.28043145601968217
12792,address,PotOwner,1,740,0.7291237857314447
12793,uint256,dollarToEtherRatio,1,660,0.325878440401088
12794,uint256,totalTokensSent,12,-1,0.0
12795,uint256,ethReceivedPresale,6,976,0.6944371850916722
12796,uint256,priorTokensSent,2,583,1.0
12797,uint256,ethReceivedMain,6,-1,0.0
12798,uint256,numOfBlocksInMinute,3,-1,0.0
12799,user_define_contract,whiteList,12,85,0.806392510600708
12800,uint256,tokensSentPresale,4,340,1.0
12801,uint256,tokensSentMain,4,583,1.0
12802,uint256,refundCount,5,176,1.0
12803,uint256,totalRefunded,4,176,1.0
12804,uint256,rocketBlocksUntilAllowedToLaunch,1,644,0.947306956428
12805,uint256,ethPriceUsd,1,662,0.7804792394983834
12806,uint256,tokenPriceUsd,6,-1,0.0
12807,uint256,tokensMint,1,19,1.0
12808,uint256,com_,3,1005,1.0
12809,uint256,timeleft,5,1173,0.8548807595640583
12810,mapping_type_static,pot_,5,740,1.0
12811,address,comaddr,5,1189,0.8063466049542276
12812,uint256,gap,9,-1,0.0
12813,address,lastplayer,5,-1,0.0
12814,mapping_type_static,totalinvest_,5,938,0.9369238967676007
12815,array_type_dynamic,valid,5,756,0.18990177266692979
12816,address,lastwinner,5,926,0.8436441302587134
12817,array_type_dynamic,Admins,15,777,0.9779526471146407
12818,uint256,BONUS_TOKENS,2,136,0.8635016393703782
12819,bool,tradeState,1,921,1.0
12820,mapping_type_static,addAddressToAdmin,1,773,0.7016366071984674
12821,uint256,dailyMintLimit,1,19,1.0
12822,uint256,dailyBurnLimit,1,146,1.0
12823,uint256,stepVestingDuration,1,78,1.0
12824,uint256,stepVestingPercent,1,78,0.8101934991012489
12825,uint256,cliffPercent,1,733,0.5202197611963342
12826,uint256,prizeFund,5,-1,0.0
12827,bool,Gamestatus,1,-1,0.0
12828,uint256,currentDelayOnNewLevel,3,1126,0.6232054391546635
12829,uint256,ponziPriceInWei,7,-1,0.0
12830,uint256,level,6,1058,1.0
12831,address,UpgradedToken,4,664,0.8851315698945825
12832,address,MintingRecipient,4,19,1.0
12833,user_define_contract,ExternalStorage,4,627,0.9304229143236321
12834,mapping_type_static,Allowed,11,-1,0.0
12835,mapping_type_static,sweepers,9,968,1.0
12836,mapping_type_static,isRootPlatformAdministrator,6,-1,0.0
12837,bool,autoExtendExpiration,1,285,0.3455536631075113
12838,mapping_type_static,InvestorKey,1,-1,0.0
12839,uint8,expirationEnabled,1,285,0.9999823849782485
12840,uint256,expirationBlocks,1,285,0.1655691587964707
12841,mapping_type_static,isWhitelistControl,1,257,0.5148817331612001
12842,address,autoExtendExpirationContract,1,285,0.23078966136617737
12843,mapping_type_static,Issuer,1,672,1.0
12844,mapping_type_static,findBalance,24,665,0.9777341522545057
12845,uint256,totalIssuedEarlySale,1,870,0.27812349252754515
12846,uint256,startPresaleTime,1,1031,1.0
12847,uint256,startDayOneTime,1,1161,0.9913667786865509
12848,uint256,endPresaleTime,1,1031,1.0
12849,uint256,endDayOneTime,1,1166,0.8769928470350656
12850,uint256,crowdSaleSoldAmount,2,151,1.0
12851,uint256,crowdSaleCap,6,279,0.9054109215342505
12852,mapping_type_static,checkCandy,2,201,1.0
12853,uint256,candyPrice,2,201,0.5372035577678588
12854,uint256,candySentAmount,2,201,1.0
12855,uint256,candyCap,2,201,0.5748152261836736
12856,uint256,bonusDate,5,308,0.18701535466115146
12857,uint256,numbofpassengers,3,-1,0.0
12858,uint256,jackpot1,3,528,0.36334065508288893
12859,uint256,jackpot2,3,528,1.0
12860,uint256,jackpot3,3,528,1.0
12861,bool,allowBuying,1,1036,0.21773144200525998
12862,bool,boolCardActive,2,-1,0.0
12863,mapping_type_static,CardOwner,1,-1,0.0
12864,uint256,totalCardInsurance,1,728,0.5473377001915433
12865,bool,presale1,1,1065,1.0
12866,array_type_dynamic,bonusList,3,292,0.8008902057249537
12867,mapping_type_static,bonusBalances,3,170,0.7030559273708792
12868,uint256,savedPresaleTokenBalance,3,340,1.0
12869,uint256,totalTokensForPresale,3,340,0.8499749646108937
12870,uint256,presaleRate,11,1065,1.0
12871,bool,crowdsaleLive,10,225,1.0
12872,bool,crowdsaleInit,9,225,0.44537188949887957
12873,array_type_dynamic,salesRates,13,864,0.8855985718769732
12874,bool,appliedPresale,8,1065,1.0
12875,bool,preIcoActive,6,317,1.0
12876,uint256,ratePreIco,13,264,1.0
12877,bool,icoActive,6,337,0.5878867470795013
12878,uint256,limitIcoTokens,3,-1,0.0
12879,uint256,limitPreIcoTokens,3,-1,0.0
12880,uint256,rateIco,20,264,1.0
12881,bool,bountyAdded,3,59,1.0
12882,bool,ownersStakeAdded,3,91,0.9796087566695465
12883,bool,preBountyAdded,3,59,0.8366368565639657
12884,string,currentState,3,921,0.5189259956062316
12885,uint256,bonusTokensDistributed,1,136,0.1105729086203114
12886,mapping_type_static,SpaceById,1,-1,0.0
12887,uint256,reserveCap,4,388,0.40059507760493557
12888,uint256,tokensRemain,3,677,1.0
12889,uint256,calcSupplyPercentage,3,725,0.410561801304443
12890,uint256,EtherInWei,3,-1,0.0
12891,uint8,isEnd,5,995,1.0
12892,uint256,targetSellingAmount,1,1088,1.0
12893,uint8,paidStage,1,-1,0.0
12894,uint256,KPI_25k,1,1188,1.0
12895,uint256,KPI_50k,1,1188,1.0
12896,uint256,paymentAmount,4,1038,1.0
12897,mapping_type_static,whitelistedTransferer,1,141,1.0
12898,address,controllerAdd,2,296,0.32139082834928084
12899,uint256,rewardAmount,6,236,1.0
12900,uint256,totalLockedBalance,1,409,0.1979569733174187
12901,user_define_contract,rhem,1,1195,1.0
12902,mapping_type_static,UserNodes,1,-1,0.0
12903,mapping_type_static,nodeCountLimit,1,-1,0.0
12904,array_type_dynamic,AvailableNodes,1,989,1.0
12905,mapping_type_dynamic,nodeIp,2,989,0.787230005832817
12906,mapping_type_dynamic,nodeWs,2,989,1.0
12907,user_define_contract,curators,1,-1,0.0
12908,address,returnFundsAddress,1,966,0.30199365286429675
12909,mapping_type_static,ownersToContracts,1,807,1.0
12910,mapping_type_static,membersToContracts,1,817,0.8484502326878555
12911,mapping_type_static,contractsToOwners,1,807,1.0
12912,mapping_type_static,factories,2,700,1.0
12913,mapping_type_dynamic,contractsToKnownMembersIndexes,1,-1,0.0
12914,array_type_dynamic,ContractsIndex,1,223,0.16615016598831805
12915,address,TokenRescueControl,10,440,0.4125748798654662
12916,address,TokenAssignmentControl,5,-1,0.0
12917,uint256,minTokenSum,2,359,0.5212782964129018
12918,mapping_type_static,nianLunServiceChangeReqs,2,826,0.8065275592516916
12919,address,nianLunService,2,826,0.8072039988439761
12920,uint256,publicationFeeInWei,4,814,0.8076707483147995
12921,uint256,ownerCutPercentage,4,794,0.5508906526103489
12922,user_define_contract,nonFungibleRegistry,4,313,0.2749893597547768
12923,user_define_contract,acceptedToken,9,-1,0.0
12924,mapping_type_static,airdropSupplyMap,2,106,0.4593693721240636
12925,mapping_type_static,gotBonus,2,276,0.3039632630688317
12926,uint256,collectedNDAO,2,972,0.7875870463395451
12927,uint256,collectedUSD,9,-1,0.0
12928,address,presaleOwner,4,1065,1.0
12929,user_define_contract,neurodao,2,1111,0.2215959983363707
12930,uint256,numberOfHolders,2,144,1.0
12931,mapping_type_static,holdersIter,2,144,1.0
12932,address,doftManager,3,765,1.0
12933,uint256,miningStorage,3,627,0.5951744604647089
12934,mapping_type_static,ethEtherOffered,3,-1,0.0
12935,array_type_dynamic,tknOfferors,3,1182,0.7545354862012097
12936,mapping_type_static,tknTokensOffered,3,-1,0.0
12937,mapping_type_static,tknPricePerToken,3,-1,0.0
12938,mapping_type_static,tknAddrNdx,3,556,0.3014992699647143
12939,array_type_dynamic,ethOfferors,3,-1,0.0
12940,mapping_type_static,ethAddrNdx,3,556,0.3064459033097494
12941,mapping_type_static,ethPricePerToken,3,404,1.0
12942,uint256,tipToEther,3,332,0.09438855245430021
12943,string,walletName,1,567,0.7704270622824116
12944,uint256,_maker_fee,1,-1,0.0
12945,bool,preICOActive,1,-1,0.0
12946,uint256,totalLimit,3,1076,0.3065568352443615
12947,uint256,preICORaised,3,142,0.3801737497715804
12948,uint256,priceICO,3,244,0.7383697053278805
