index,data_type,data_name,count,label,probability
22503,mapping_type_static,delegatedAt,1,1272,0.8255232377241353
22504,address,defaultOwner,1,1022,0.9429257772281641
22505,uint256,PlayersCount,3,828,1.0
22506,array_type_dynamic,minersArray,4,12,1.0
22507,mapping_type_static,UserTreasures,3,-1,0.0
22508,uint256,Periods,3,658,0.5526136217971598
22509,user_define_contract,bebTokenTransfer,63,211,1.0
22510,uint256,decDiff,1,567,0.9906894769676974
22511,mapping_type_static,payoutsTo,3,1354,0.6529628160333281
22512,uint256,_totalProfitPot,3,573,1.0
22513,uint256,totalEthereumBalance1,3,503,1.0
22514,uint8,privateStage,1,102,0.5044605516660817
22515,bool,preICOStage,1,1089,1.0
22516,bool,icoRound1,1,1081,1.0
22517,bool,icoRound2,1,1081,1.0
22518,bool,icoRound3,1,1081,1.0
22519,bool,icoRound4,1,1081,1.0
22520,bool,icoRound5,1,1081,1.0
22521,bool,icoRound6,1,1081,1.0
22522,uint256,tokensRaisedRound,1,-1,0.0
22523,uint256,weiRaisedRound,1,590,1.0
22524,address,walletForETH,1,925,1.0
22525,mapping_type_static,AssignmentTimestamp,1,1302,1.0
22526,uint256,LockedAssignedBalance,1,599,1.0
22527,mapping_type_static,AllAssignedBalance,1,1405,1.0
22528,mapping_type_static,design_,1,1425,0.4601591084220053
22529,user_define_contract,addrImpl,1,-1,0.0
22530,address,addrData,2,877,1.0
22531,uint256,amountRaisedIsc,3,725,1.0
22532,mapping_type_static,logicStatic,3,-1,0.0
22533,mapping_type_static,logicProxies,3,1260,0.8596014732786386
22534,mapping_type_dynamic,eosAddressBook,1,-1,0.0
22535,uint256,zeroBonus,1,450,0.6109402454046134
22536,uint256,bonusDeadline,3,-1,0.0
22537,address,xdest,18,-1,0.0
22538,uint256,moneyInEscrow,2,285,0.831619465870237
22539,mapping_type_static,matchesRegisteredCodeHash,1,1186,0.46905664544114534
22540,uint256,dividend_start,1,289,1.0
22541,user_define_contract,airdropPool,2,225,0.8259346258601341
22542,user_define_contract,advisorPool,2,225,0.662490674299073
22543,address,reservePool,2,957,0.4907652418323939
22544,uint8,purchaseTokens,1,94,1.0
22545,address,milestoneSystem,1,954,0.7848174743463376
22546,user_define_contract,members,2,270,0.6152000427071314
22547,mapping_type_static,isMerchant,2,-1,0.0
22548,array_type_dynamic,Merchants,2,43,1.0
22549,uint256,queryWaitingTimeBuffer,2,744,0.9040084340648956
22550,uint256,queryWaitingTime,2,744,1.0
22551,uint256,AdmineAdvisorTokens,7,349,1.0
22552,uint256,userGrowsPoolSupply,5,410,0.5850127385378975
22553,uint256,auditSupply,5,-1,0.0
22554,uint256,totalTokensRemind,4,-1,0.0
22555,mapping_type_static,FreezeBalances,8,1179,1.0
22556,uint256,newTokens,5,513,1.0
22557,uint256,tokenAvailable,7,513,1.0
22558,mapping_type_static,auth,3,1387,0.3227120078694448
22559,mapping_type_static,lastCallTime,1,-1,0.0
22560,uint256,distributionCap,1,-1,0.0
22561,uint256,minBuyingRequestInterval,1,-1,0.0
22562,uint64,vestFromTime,1,-1,0.0
22563,address,rewards,2,954,1.0
22564,uint256,_burnPercent,1,313,1.0
22565,uint256,minTotalSupply,1,-1,0.0
22566,mapping_type_static,usersTokenFrozen,1,1209,1.0
22567,address,dividendContractAdderess,1,849,0.6013125289995006
22568,uint256,frozenTokenGlobal,1,587,1.0
22569,uint256,multiply,1,454,0.10612914191512075
22570,uint8,presale,3,85,1.0
22571,address,teamd,1,-1,0.0
22572,address,teame,1,1047,0.33411546101654194
22573,mapping_type_static,migratedAllowance,1,1259,0.13605220473984747
22574,mapping_type_static,migratedBalanceOf,1,-1,0.0
22575,address,lastTokenCreated,1,996,1.0
22576,user_define_contract,tInstance,6,259,1.0
22577,bool,salerunning,4,-1,0.0
22578,mapping_type_static,legendaryTicketsClaimed,1,1181,0.43683527614154466
22579,mapping_type_static,shinyTicketsClaimed,1,1181,0.3899293271516839
22580,user_define_contract,legendary,1,-1,0.0
22581,user_define_contract,shiny,1,247,0.6325251701346679
22582,uint256,StartDistribution,1,-1,0.0
22583,mapping_type_static,creatorAccounts,1,1425,0.7557437620478571
22584,mapping_type_static,minterAccounts,1,1173,1.0
22585,mapping_type_static,burnAccounts,1,1242,0.40313029535773814
22586,uint256,deploymentTimestamp,1,684,1.0
22587,uint256,monthlyVestingRelease,1,281,0.4948042064219527
22588,uint256,vestedTokensWithdrawn,1,-1,0.0
22589,uint256,totalVestedTokens,1,329,1.0
22590,address,trusted,1,988,0.9923329236916154
22591,uint256,maxMintQuantity,4,394,1.0
22592,bool,opened,1,1118,1.0
22593,mapping_type_static,investorToVesting,1,1177,0.4643017337529909
22594,bool,vestingHasStarted,2,1072,1.0
22595,uint256,periodPercent,1,-1,0.0
22596,address,truebitAddress,1,-1,0.0
22597,array_type_dynamic,periodPercents,1,-1,0.0
22598,bool,upgradingEnabled,2,1077,1.0
22599,uint256,CurrentTokensPerEther,1,-1,0.0
22600,mapping_type_static,whitelistOperators,1,1240,0.9207014075580364
22601,array_type_dynamic,earlyBirds,1,71,0.6884394668860426
22602,mapping_type_static,earlyBirdInvestments,1,-1,0.0
22603,bool,isOpenForSale,3,1118,1.0
22604,uint256,minAcceptEther,5,461,1.0
22605,address,keeper,5,-1,0.0
22606,uint256,totalSupplySale1,1,-1,0.0
22607,uint256,totalSupplyPreSale,1,694,0.5955075000927783
22608,uint256,totalDividendsPerCoin,1,289,1.0
22609,uint256,payedDividendsUSD,1,289,1.0
22610,uint256,nextReleaseDate,2,708,1.0
22611,uint256,presold,4,-1,0.0
22612,uint256,presoldMax,2,-1,0.0
22613,mapping_type_static,alreadyParticipated,2,1423,1.0
22614,uint256,advisorCut,2,370,0.817261357120951
22615,uint256,advisorTotal,2,370,0.6188065103043126
22616,bool,advisorset,2,1093,0.522771747059324
22617,uint256,thirdroundprice,2,801,0.8374666009371943
22618,uint256,crowdsaleCounter,2,319,0.5709396987225847
22619,uint256,firstroundprice,2,801,1.0
22620,uint256,secondroundprice,2,801,0.8188835619702638
22621,uint256,crowdsalepricing,2,319,1.0
22622,bool,crowdSalePause,3,1075,0.4629219089490649
22623,bool,crowdSaleStarted,3,1075,0.7426721054889953
22624,bool,crowdSaleClosed,14,1075,0.4014719220667542
22625,address,CoreAddress,3,-1,0.0
22626,array_type_dynamic,bonuses,2,42,0.7891444596807219
22627,array_type_dynamic,bonusEnds,1,42,1.0
22628,uint8,thirdStageMinted,2,83,1.0
22629,bool,Enabled,1,1134,1.0
22630,uint256,hardLimitICO,1,400,1.0
22631,uint256,preSaleTokenExchangeRate,1,-1,0.0
22632,bool,isIco,4,1092,0.9389198589671304
22633,uint256,TokensPerWei,1,372,1.0
22634,uint256,AI42IndexValue,2,529,1.0
22635,uint256,AIRDROP_AMOUNT,1,335,0.7237246128084832
22636,uint256,lockedIn,1,698,1.0
22637,uint256,OWNER_AMOUNT,1,579,1.0
22638,uint256,OWNER_MIN,1,-1,0.0
22639,uint256,OWNER_PERCENT,1,-1,0.0
22640,mapping_type_static,teamMembers,1,1416,1.0
22641,bool,releasedTeam,1,1080,0.8933700191383404
22642,uint256,lemonsRemainingToDrop,1,303,1.0
22643,user_define_contract,lemonContract,1,237,1.0
22644,uint256,lemonsDroppedToTheWorld,1,303,0.9539382509271729
22645,uint256,MAX_MINT_NUMBER,7,394,1.0
22646,uint256,numberOfRounds,7,-1,0.0
22647,mapping_type_dynamic,userBuysArray,7,170,1.0
22648,mapping_type_static,adminlist,5,1398,0.6160567633442693
22649,uint256,createFirstRound,3,688,1.0
22650,uint256,createPerRound,5,688,1.0
22651,user_define_contract,ONO,6,-1,0.0
22652,mapping_type_static,DepositedOf,3,1212,1.0
22653,uint256,totalCollectedWei,1,590,0.9832822231340922
22654,bool,contractUp,2,1154,1.0
22655,uint8,noOfPhases,2,-1,0.0
22656,uint256,fundRaisedDuringPublicSale,1,607,0.6794081104818813
22657,address,opAddr,2,877,0.4523760618903669
22658,mapping_type_static,alreadyReceived,1,1378,1.0
22659,uint256,dripAmount,1,796,0.6821117374792839
22660,uint8,stoptransfer,2,144,0.9485867213125866
22661,array_type_dynamic,contract_address,2,79,0.9349363490626199
22662,user_define_contract,alsToken,4,211,1.0
22663,bool,ICOEnabled,3,1091,1.0
22664,bool,Killable,3,1133,0.5531491292984124
22665,array_type_dynamic,nPayments,1,18,1.0
22666,user_define_contract,liquidPledging,3,263,0.6846371651158369
22667,bool,autoPay,1,-1,0.0
22668,uint256,numberOfNames,1,835,1.0
22669,mapping_type_static,bank,1,1350,1.0
22670,uint256,tokensTeamBlockedTimestamp,1,586,0.6289192009534212
22671,uint256,totalTokenToSale,3,489,1.0
22672,address,x,4,-1,0.0
22673,mapping_type_static,marketBalance,3,1420,0.5088298046049885
22674,user_define_contract,BatToken,1,211,1.0
22675,mapping_type_static,UserPoints,2,1424,1.0
22676,mapping_type_static,checkBonus,3,1200,1.0
22677,mapping_type_static,checkContributedETH,2,1248,1.0
22678,uint256,checkTotalSold,2,830,0.7385398206834592
22679,user_define_contract,controlled,1,-1,0.0
22680,uint256,reminder,1,760,1.0
22681,mapping_type_static,seen,2,-1,0.0
22682,mapping_type_static,authorizedToTransfer,2,1246,0.7830046787891184
22683,uint256,freezeHeight,2,643,0.9918680700710807
22684,uint256,nAddresses,2,487,0.45922954698188
22685,array_type_dynamic,addrList,2,58,1.0
22686,array_type_dynamic,notarizationList,2,-1,0.0
22687,array_type_dynamic,subregisters,3,-1,0.0
22688,mapping_type_static,balanceOfDeep,3,1405,1.0
22689,uint256,invalidTokens,3,-1,0.0
22690,mapping_type_static,isClaimsEnabled,3,1273,1.0
22691,uint256,CollateralRate,3,386,1.0
22692,address,customCollateralAddress,3,-1,0.0
22693,uint256,preClaimPeriodEnd,3,419,1.0
22694,user_define_contract,DSHSContractAddress,1,221,0.3645628743575026
22695,uint256,START_BLOCK,3,559,1.0
22696,bool,setup,1,1137,1.0
22697,user_define_contract,albos,3,-1,0.0
22698,address,redeemAddress,5,-1,0.0
22699,address,migrationFromContract,5,1002,0.13768110301561687
22700,address,migrationToContract,5,1002,0.13059627167538654
22701,uint256,maxEditionSize,3,609,1.0
22702,uint8,disableInvocationCheck,2,-1,0.0
22703,mapping_type_static,timeOfFirstInvocationInPeriod,2,1306,0.4345659854322347
22704,bool,openToAllArtist,1,1118,1.0
22705,mapping_type_static,allowedArtists,2,1410,0.5570434907467886
22706,uint256,maxInvocationsTimePeriod,2,-1,0.0
22707,mapping_type_static,invocationsInTimePeriod,2,1306,0.5753855913069874
22708,uint256,maxInvocations,2,608,0.5324149191414042
22709,uint256,artistCommission,3,618,1.0
22710,user_define_contract,kodaV2,3,-1,0.0
22711,mapping_type_static,canOf,4,1351,1.0
22712,user_define_contract,orders,2,239,1.0
22713,uint256,launchBlock,1,559,1.0
22714,uint256,foundersWithdrawTokens,1,396,1.0
22715,mapping_type_static,checkVesting,1,1177,1.0
22716,bool,launch,1,1155,1.0
22717,mapping_type_static,threeMonVesting,1,1177,1.0
22718,mapping_type_static,bonusVesting,1,1177,1.0
22719,uint256,partnersWithdrawTokens,1,396,0.90955427351097
22720,bool,oneTry,1,1144,0.3925788308927876
22721,uint256,treasuryPart,1,-1,0.0
22722,uint256,devPart,1,639,0.9464992633916232
22723,uint256,salePart,3,831,0.9826128018771874
22724,user_define_contract,uniswapEx,2,251,1.0
22725,address,slavenAdress,1,-1,0.0
22726,address,walletBeneficiary,2,845,0.5853289357121403
22727,address,payee,11,-1,0.0
22728,uint256,investEndtime,5,574,0.4759109450689825
22729,uint256,investMin,6,585,0.683653021796041
22730,uint256,investRatio,5,574,1.0
22731,uint256,investTotal,3,574,1.0
22732,uint256,investBegintime,5,574,0.5860582523045262
22733,uint256,investEther,3,574,0.9122425666736781
22734,address,investHolder,5,862,1.0
22735,bool,CrowdsalePaused,3,1074,1.0
22736,mapping_type_static,IsWhite,6,1237,1.0
22737,uint256,remainToken,4,509,0.37108000690727805
22738,mapping_type_static,beneficiaryBought,5,1172,0.8101106177329852
22739,mapping_type_static,reverseWhitelist,6,1240,1.0
22740,uint256,LengthofList,6,615,1.0
22741,uint256,personalMaxcap,10,451,0.6711581319680487
22742,mapping_type_static,indexlist,6,1216,0.7481429503476899
22743,string,contact,9,1451,1.0
22744,address,marketor,1,-1,0.0
22745,mapping_type_static,lockAccount,1,1298,1.0
22746,user_define_contract,successor,1,270,0.6152000427071314
22747,mapping_type_dynamic,IGOAccoountByAddr,1,178,0.6082857179880711
22748,uint8,isContractFrozen,4,-1,0.0
22749,uint256,tokensCount,1,505,1.0
22750,uint256,bountyTokensCount,1,287,0.03605167056600864
22751,array_type_static,pixels,2,-1,0.0
22752,mapping_type_static,accountFrozen,2,1197,0.8590865338382909
22753,uint256,frozenAddresses,2,-1,0.0
22754,mapping_type_static,addressesFrozen,2,1191,1.0
22755,uint256,ETHUSDrate,1,724,0.9878779963502415
22756,uint256,BonusValue,1,450,0.605076824569218
22757,bool,contractLock,2,1113,0.7123827834406724
22758,uint256,totalAddresses,2,487,1.0
22759,uint256,allowedAmount,2,796,1.0
22760,address,salesContract,2,-1,0.0
22761,bool,stoppedPresale,2,1119,0.4868828354999013
22762,bool,stoppedSale,2,1163,1.0
22763,mapping_type_static,saleBalances,3,1420,1.0
22764,uint256,receivedEth,2,729,0.8672657406335044
22765,mapping_type_static,preBalances,2,1405,1.0
22766,address,multisigOwner,2,856,0.8842195735114963
22767,uint256,deliveredEth,2,729,1.0
22768,address,multisigFunds,2,855,1.0
22769,mapping_type_static,unlockTimes,1,1290,1.0
22770,uint256,BebAmount,9,796,1.0
22771,uint256,SumAmount,9,796,1.0
22772,uint256,nodehash,1,377,0.2617415303433989
22773,address,_reserve20,11,879,0.652941563471871
22774,user_define_contract,comptrollerAddr,13,210,0.12250042866355786
22775,mapping_type_static,organizationsIndex,3,1216,0.794249997846858
22776,array_type_dynamic,organizations,6,60,0.281485338563205
22777,address,LifToken,3,996,0.9298591865453336
22778,string,Segment,3,1444,1.0
22779,array_type_dynamic,createdOrganizations,2,60,0.31691797091995705
22780,mapping_type_static,createdOrganizationsIndex,2,1216,0.794249997846858
22781,mapping_type_static,assetContracts,1,1363,1.0
22782,uint256,CHGUSDPRICE,5,-1,0.0
22783,uint256,ETHUSDPRICE,5,729,1.0
22784,address,dashboardAddress,5,1027,1.0
22785,user_define_contract,contractAddress,8,217,0.844654415823131
22786,mapping_type_static,userContracts,1,1390,1.0
22787,uint256,burnedSupply,6,313,1.0
22788,uint256,burnedLimit,6,313,1.0
22789,uint256,fundStatus,7,613,0.5115697434214962
22790,address,bincentiveHot,7,1034,1.0
22791,uint256,investPaymentDueTime,4,734,1.0
22792,uint256,currentInvestedAmount,4,574,1.0
22793,address,bincentiveCold,7,1034,1.0
22794,uint256,minInvestAmount,2,585,1.0
22795,uint256,investedBTCAmount,1,361,1.0
22796,mapping_type_static,investedAmount,2,1252,1.0
22797,mapping_type_static,depositedBCNTAmount,2,1212,0.9578127979440609
22798,uint256,investedBCNTAmount,1,361,1.0
22799,uint256,BCNTLockAmount,5,796,1.0
22800,uint256,numMidwayQuitInvestors,5,610,1.0
22801,address,accountManager,2,943,0.1308144958543315
22802,address,fundManager,7,1004,1.0
22803,uint256,numRefundedInvestors,2,610,1.0
22804,uint256,numAUMDistributedInvestors,7,610,1.0
22805,uint256,returnedBTCAmounts,3,361,1.0
22806,uint256,returnedBCNTAmounts,2,361,1.0
22807,array_type_dynamic,traders,2,-1,0.0
22808,mapping_type_static,traderReceiveBCNTAmounts,2,1244,1.0
22809,user_define_contract,BCNTToken,5,254,0.7227951185613958
22810,user_define_contract,assetPricerAddress,2,216,1.0
22811,bool,allowWhitelistRegistration,2,1066,0.975963225509991
22812,uint256,calculateTheRewardOfDirectWhitelistRegistration,1,301,1.0
22813,user_define_contract,Skt,1,254,0.18183537550337311
22814,user_define_contract,Skt_PUBLIC_SALE,1,-1,0.0
22815,mapping_type_static,isPrivileged,1,-1,0.0
22816,uint256,_minPay,1,-1,0.0
22817,uint256,_maxPay,1,555,0.7160239385275864
22818,uint256,_startStage2,1,305,1.0
22819,uint256,_startStage1,1,305,1.0
22820,uint256,_amountTokensPerDay,1,-1,0.0
22821,bool,mintToken,1,1062,1.0
22822,uint256,stageIndex,2,305,1.0
22823,array_type_dynamic,stageSum,2,9,1.0
22824,array_type_dynamic,stagePrice,2,9,0.9913530941375606
22825,array_type_dynamic,stageEnd,2,9,1.0
22826,bool,isShuttedDown,2,-1,0.0
22827,bool,isShutdown,2,-1,0.0
22828,user_define_contract,ensLoanOwner,5,-1,0.0
22829,uint256,initialLoanDuration,7,407,0.6051541364486012
22830,address,bZxContract,6,869,1.0
22831,user_define_contract,userContractRegistry,16,182,0.4508838531204945
22832,address,ensLoanOwner,16,1000,1.0
22833,address,ShowManageBalance,1,962,1.0
22834,array_type_dynamic,AllUsrAddress,1,80,0.6420857674851219
22835,array_type_dynamic,guards,1,71,0.6884394668860426
22836,address,AGT,2,1053,0.9434810923100225
22837,uint256,gasRequired,1,403,0.7421096507782354
22838,user_define_contract,ATN,2,259,0.8871728455827497
22839,bool,useLock,1,1113,1.0
22840,uint256,unsetCoin,1,336,0.44968515103457435
22841,uint256,consumed,2,548,1.0
22842,uint256,maxReward,5,504,0.4368314396264761
22843,uint256,amountRaisedInUsd,7,726,1.0
22844,uint256,successAtBlock,7,-1,0.0
22845,uint256,tokensPerEthAtRegularPrice,7,-1,0.0
22846,address,helpCoinAddress,1,895,1.0
22847,uint256,percentForHelpCoin,3,336,0.1013868850071292
22848,array_type_dynamic,TokenAmount,7,-1,0.0
22849,uint8,successfulPreSale,4,85,1.0
22850,mapping_type_static,ReleasableAmount,3,1392,0.901392967860767
22851,uint256,currentCollateral,1,386,0.8518265328577871
22852,uint256,lastInflationTime,1,286,1.0
22853,user_define_contract,bondedToken,3,211,1.0
22854,uint256,Id,4,768,0.9917399689145578
22855,uint24,Number,2,-1,0.0
22856,bool,gonePublic,1,1118,0.6463264569127602
22857,uint256,totalInPeriod,1,658,0.5154721688406878
22858,uint256,totalBalloons,1,-1,0.0
22859,mapping_type_static,balloonOwner,1,1362,0.4446650370207803
22860,array_type_dynamic,balloons,1,13,0.42537995964647607
22861,address,emergencyWithdrawAddress,2,914,1.0
22862,mapping_type_static,accountRecoveryDisabled,3,-1,0.0
22863,mapping_type_static,KeyForUser,5,1393,1.0
22864,uint16,adminCommission,1,-1,0.0
22865,uint256,unclaimedFees,1,636,1.0
22866,uint256,unclaimedRewards,1,504,0.9658693227428136
22867,bool,enablePreSale,2,1120,1.0
22868,uint256,totalQuantity,1,796,1.0
22869,uint256,pWagerPrice,1,746,1.0
22870,uint256,pMaxWins,1,-1,0.0
22871,uint256,EIP712_DOMAIN_HASH,3,377,0.10297538723966113
22872,mapping_type_static,isMarketMakerProxy,1,1260,0.056364662441156656
22873,mapping_type_dynamic,viewRecord,1,-1,0.0
22874,uint256,sellTokenPerEther,2,441,0.651977657098698
22875,uint256,buyTokenPerEther,2,441,1.0
22876,uint256,Result,5,-1,0.0
22877,mapping_type_static,holdAmount,3,1288,0.2857927924468666
22878,uint256,shi_mu,2,-1,0.0
22879,uint256,tang_guo,2,-1,0.0
22880,uint256,fen_hong,2,-1,0.0
22881,uint256,game_fang,2,758,1.0
22882,uint256,wa_kuang,2,-1,0.0
22883,uint256,xiao_hui_bws,2,-1,0.0
22884,user_define_contract,kyberProxy,9,187,1.0
22885,uint256,MaxSantaRewardPerToken,1,366,0.45837259093285126
22886,bool,NorthPoleMintingEnabled,1,1062,1.0
22887,address,NorthPoleAddress,1,989,0.9429232226828616
22888,uint256,TotalETHGivenToNorthPole,1,729,0.6972539851798083
22889,uint256,TotalSantaCoinsGivenByNorthPole,1,336,0.4441482453830757
22890,uint256,NorthPoleAF,1,729,0.7532020938205991
22891,mapping_type_static,openGiftFromSanta,1,1327,1.0
22892,uint256,preSaleTokenSold,1,388,1.0
22893,uint256,preSaleTokenCap,1,430,0.4859692370826825
22894,mapping_type_static,sign,1,1185,0.7084072543782726
22895,mapping_type_static,Signer,5,1185,0.99304690713774
22896,mapping_type_static,SignerCount,1,1233,0.5625057972706571
22897,mapping_type_dynamic,CurrentState,2,-1,0.0
22898,array_type_dynamic,Coinflips,3,-1,0.0
22899,uint256,dataUnlock,4,673,1.0
22900,uint256,baseDiscount,4,536,0.09222147018133102
22901,uint256,unlockTeamTime,3,625,0.8486756737922263
22902,address,archon,1,1044,1.0
22903,mapping_type_static,_token,1,1244,1.0
22904,uint256,leadReward,1,504,1.0
22905,mapping_type_static,SubcontractStatus,6,1333,0.6678265453638349
22906,mapping_type_static,_withdrawBalances,3,1221,0.7077270132359554
22907,uint256,GLOBAL_RM_MIN,6,790,1.0
22908,bool,_isFreeMargin,3,-1,0.0
22909,bool,_isDST,3,-1,0.0
22910,uint256,GLOBAL_SIZE_DISC,6,-1,0.0
22911,uint256,_LongRate,3,638,0.9792458220808685
22912,uint256,_ShortRate,3,638,1.0
22913,address,team_funds,1,967,0.4564315122919896
22914,uint256,gx_total_supply,1,-1,0.0
22915,address,development_funds,1,-1,0.0
22916,address,exchanges,1,992,0.9855290361235224
22917,address,public_sale,1,1020,0.18548168448605978
22918,address,legal_compliance_stragtegic_partners,1,918,0.7110265664657439
